12/06/2019 10:43 AM 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Application path set for cookies  	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/__browserLink/requestData/6cfcd06d78244edfb21b8dec022bf7cf 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/__browserLink/requestData/6cfcd06d78244edfb21b8dec022bf7cf 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/__browserLink/requestData/6cfcd06d78244edfb21b8dec022bf7cf 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/__browserLink/requestData/6cfcd06d78244edfb21b8dec022bf7cf 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/__browserLink/requestData/6cfcd06d78244edfb21b8dec022bf7cf 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading.Controllers 	 <Login>d__c 	 MoveNext 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading.Controllers 	 <Login>d__c 	 MoveNext 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 Validated User  	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 LoginUser 	  	 Update session with login user details  	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 LoginUser 	  	 Set login user name into session and cookies values 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 LoginUser 	  	 Set cookies to response to send back to browser  	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 checkActionAuthorization 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 checkActionAuthorization 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Controllers 	 HomeController 	 Index 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading.Controllers 	 HomeController 	 Index 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Application path set for cookies  	 
12/06/2019 11:22 AM 	 http://localhost:52194/Home/Index?acid=0 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Valid user is login - session and cookies validation done next 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	  	  	  	  	 HttpContext.Current.Session started 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	  	  	  	  	 HttpContext.Current != null - True 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	  	  	  	  	 HttpContext.Current.Session != null - True 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	  	  	  	  	 HttpContext.Current.Session.Count 10 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _encryptedString:YWRtaW5eNjM3MTEyMjgxMzg2OTM2NTQyXkNocm9tZTc4LjBNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvNzguMC4zOTA0LjEwOCBTYWZhcmkvNTM3LjM2fldpbk5Ufjc4fjB+OjoxXjRkMTc2YmZjLTE5ZGMtNDMyOS1hODdjLTE1NmMyZDE1NGVmOA== 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _session_Value:admin 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionIPAddress:::1 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserPlatform:WinNT 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserMajorVersion:78 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserMinorVersion:0 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserInfo:Chrome78.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Session details:  Session: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version78 Browser Minor Version0 BrowserInfoBrowserInfo Chrome78.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36 Compare: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version78 Browser Minor Version0 BrowserInfoBrowserInfo Chrome78.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Cookies Details:  Cookies: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version78 Browser Minor Version0 BrowserInfoBrowserInfo Chrome78.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36 Compare: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version78 Browser Minor Version0 BrowserInfoBrowserInfo Chrome78.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Cookie name __RequestVerificationToken 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 checkActionAuthorization 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 checkActionAuthorization 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading.Controllers 	 CODashboardController 	 Index 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading.Controllers 	 CODashboardController 	 Index 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading.Controllers 	 MenuController 	 Index 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading.Controllers 	 MenuController 	 Index 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Application path set for cookies  	 
12/06/2019 11:22 AM 	 http://localhost:52194/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Content/themes/base/css 	 InsiderTrading 	 MvcApplication 	 Application_EndRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/TradingWindowsOther/GetTradingWindow 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/TradingWindowsOther/GetTradingWindow 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/TradingWindowsOther/GetTradingWindow 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/Menu/GetSelectedMenu 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
12/06/2019 11:22 AM 	 http://localhost:52194/TradingWindowsOther/GetTradingWindow 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Valid user is login - session and cookies validation done next 	 
12/06/2019 11:22 AM 	 http://localhost:52194/TradingWindowsOther/GetTradingWindow 	  	  	  	  	 HttpContext.Current.Session started 	 
12/06/2019 11:22 AM 	 http://localhost:52194/TradingWindowsOther/GetTradingWindow 	  	  	  	  	 HttpContext.Current != null - True 	 
12/06/2019 11:22 AM 	 http://localhost:52194/TradingWindowsOther/GetTradingWindow 	  	  	  	  	 HttpContext.Current.Session != null - True 	 
12/06/2019 11:22 AM 	 http://localhost:52194/TradingWindowsOther/GetTradingWindow 	  	  	  	  	 HttpContext.Current.Session.Count 11 	 
12/06/2019 11:22 AM 	 http://localhost:52194/TradingWindowsOther/GetTradingWindow 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _encryptedString:YWRtaW5eNjM3MTEyMjgxMzg2OTM2NTQyXkNocm9tZTc4LjBNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvNzguMC4zOTA0LjEwOCBTYWZhcmkvNTM3LjM2fldpbk5Ufjc4fjB+OjoxXjRkMTc2YmZjLTE5ZGMtNDMyOS1hODdjLTE1NmMyZDE1NGVmOA== 	 
